"index","inputs","targets"
"546","[winogrande]:
<sentence>It was easy for Joel but not Kevin to have fun on the camping trip because _ had not learned how to enjoy the outdoors.</sentence>
<option1>Joel</option1>
<option2>Kevin</option2>","2"
"547","[winogrande]:
<sentence>It was easy for Joel but not Kevin to have fun on the camping trip because _ learned early how to enjoy the outdoors.</sentence>
<option1>Joel</option1>
<option2>Kevin</option2>","1"
"548","[winogrande]:
<sentence>Dennis had a much higher testosterone level than Christopher, so _ started to worry about being able to have children.</sentence>
<option1>Dennis</option1>
<option2>Christopher</option2>","2"
"549","[winogrande]:
<sentence>Dennis had a much higher testosterone level than Christopher, so _ didn't have to worry about being able to have children.</sentence>
<option1>Dennis</option1>
<option2>Christopher</option2>","1"
"550","[winogrande]:
<sentence>The ability to study French came easier to Angela than Samantha because _ had a strong language background.</sentence>
<option1>Angela</option1>
<option2>Samantha</option2>","1"
"551","[winogrande]:
<sentence>The ability to study French came easier to Angela than Samantha because _ did not have a strong language background.</sentence>
<option1>Angela</option1>
<option2>Samantha</option2>","2"
"552","[winogrande]:
<sentence>The pool cue used by Emily at the billiards hall was covered with more chalk than the one used by Betty; consequently, _ was practically flawless when breaking.</sentence>
<option1>Emily</option1>
<option2>Betty</option2>","1"
"553","[winogrande]:
<sentence>The pool cue used by Emily at the billiards hall was covered with more chalk than the one used by Betty; consequently, _ was practically incompetent when breaking.</sentence>
<option1>Emily</option1>
<option2>Betty</option2>","2"
"554","[winogrande]:
<sentence>Katrina loves the taste of lettuce but Angela doesn't. _ ordered a big salad for dinner.</sentence>
<option1>Katrina</option1>
<option2>Angela</option2>","1"
"555","[winogrande]:
<sentence>Katrina loves the taste of lettuce but Angela doesn't. _ ordered a big steak for dinner.</sentence>
<option1>Katrina</option1>
<option2>Angela</option2>","2"
"556","[winogrande]:
<sentence>Jason approached Steven to deliver the official subpoena and court summons, because _ was employed as a process server.</sentence>
<option1>Jason</option1>
<option2>Steven</option2>","1"
"557","[winogrande]:
<sentence>Jason approached Steven to deliver the official subpoena and court summons, because _ was being sued.</sentence>
<option1>Jason</option1>
<option2>Steven</option2>","2"
"558","[winogrande]:
<sentence>The mother always consulted a book for her pregnancy because the _ was very  informative.</sentence>
<option1>pregnancy</option1>
<option2>book</option2>","2"
"559","[winogrande]:
<sentence>The mother always consulted a book for her pregnancy because the _ was very difficult.</sentence>
<option1>pregnancy</option1>
<option2>book</option2>","1"
"560","[winogrande]:
<sentence>When Manny bought a new dog bed for the cage, he was disappointed when he tried to put it in. The _ was too small.</sentence>
<option1>dog bed</option1>
<option2>cage</option2>","2"
"561","[winogrande]:
<sentence>When Manny bought a new dog bed for the cage, he was disappointed when he tried to put it in. The _ was too big.</sentence>
<option1>dog bed</option1>
<option2>cage</option2>","1"
"562","[winogrande]:
<sentence>Natalie helped Monica to get into a treatment program, after _ told of her drug addiction.</sentence>
<option1>Natalie</option1>
<option2>Monica</option2>","2"
"563","[winogrande]:
<sentence>Natalie helped Monica to get into a treatment program, after _ heard of her drug addiction.</sentence>
<option1>Natalie</option1>
<option2>Monica</option2>","1"
"564","[winogrande]:
<sentence>Nelson went to the doctors office without Dennis because _ had to change his prescription.</sentence>
<option1>Nelson</option1>
<option2>Dennis</option2>","1"
"565","[winogrande]:
<sentence>Nelson went to the doctors office without Dennis because _ had to change the engine oil.</sentence>
<option1>Nelson</option1>
<option2>Dennis</option2>","2"
"566","[winogrande]:
<sentence>The horse prefers the pasture over the barn because there is less room in the _ for the horse to stretch.</sentence>
<option1>pasture</option1>
<option2>barn</option2>","2"
"567","[winogrande]:
<sentence>The horse prefers the pasture over the barn because there is more room in the _ for the horse to stretch.</sentence>
<option1>pasture</option1>
<option2>barn</option2>","1"
"568","[winogrande]:
<sentence>She was never able to use lash curlers on her lashes because the _ are too large.</sentence>
<option1>lashes</option1>
<option2>curlers</option2>","2"
"569","[winogrande]:
<sentence>She was never able to use lash curlers on her lashes because the _ are too thin.</sentence>
<option1>lashes</option1>
<option2>curlers</option2>","1"
"570","[winogrande]:
<sentence>Ian asked Kevin to help with their taxes because _ was a successful, trained accountant.</sentence>
<option1>Ian</option1>
<option2>Kevin</option2>","2"
"571","[winogrande]:
<sentence>Ian was asked by Kevin to help with their taxes because _ was a successful, trained accountant.</sentence>
<option1>Ian</option1>
<option2>Kevin</option2>","1"
"572","[winogrande]:
<sentence>Hangovers are really bad, but they are not as bad as migraines, because the _ are gone quick.</sentence>
<option1>hangovers</option1>
<option2>migraines</option2>","1"
"573","[winogrande]:
<sentence>Hangovers are really bad, but they are not as bad as migraines, because the _ last awhile.</sentence>
<option1>hangovers</option1>
<option2>migraines</option2>","2"
"574","[winogrande]:
<sentence>Since Jennifer was in need of clothing while Natalie had extra, _ bought clothes from the thrift shop.</sentence>
<option1>Jennifer</option1>
<option2>Natalie</option2>","1"
"575","[winogrande]:
<sentence>Since Jennifer was in need of clothing while Natalie had extra, _ gave clothes to the thrift shop.</sentence>
<option1>Jennifer</option1>
<option2>Natalie</option2>","2"
"576","[winogrande]:
<sentence>He found he had baking powder for the cake but borrowed baking soda from his neighbor since the _ was full.</sentence>
<option1>soda</option1>
<option2>powder</option2>","2"
"577","[winogrande]:
<sentence>He found he had baking powder for the cake but borrowed baking soda from his neighbor since the _ was empty.</sentence>
<option1>soda</option1>
<option2>powder</option2>","1"
"578","[winogrande]:
<sentence>Justin was very good at playing music on the guitar unlike Craig because _ was very musical.</sentence>
<option1>Justin</option1>
<option2>Craig</option2>","1"
"579","[winogrande]:
<sentence>Justin was very good at playing music on the guitar unlike Craig because _ was very sporty.</sentence>
<option1>Justin</option1>
<option2>Craig</option2>","2"
"580","[winogrande]:
<sentence>Sheila didn’t check the temperature of her flat iron before straightening her hair. The _ was fried.</sentence>
<option1>iron</option1>
<option2>hair</option2>","2"
"581","[winogrande]:
<sentence>Sheila didn’t check the temperature of her flat iron before straightening hair. The _ was hot.</sentence>
<option1>iron</option1>
<option2>hair</option2>","1"
"582","[winogrande]:
<sentence>Callie practiced dancing more than she practiced guitar although the recital next week was for the _ .</sentence>
<option1>dancing</option1>
<option2>guitar</option2>","2"
"583","[winogrande]:
<sentence>Callie practiced dancing more than she practiced guitar because the recital next week was for the _ .</sentence>
<option1>dancing</option1>
<option2>guitar</option2>","1"
"584","[winogrande]:
<sentence>The dog's hair had to be removed after it got stuck in the mud because the _ was clean.</sentence>
<option1>mud</option1>
<option2>hair</option2>","2"
"585","[winogrande]:
<sentence>The dog's hair had to be removed after it got stuck in the mud because the _ was disgusting.</sentence>
<option1>mud</option1>
<option2>hair</option2>","1"
"586","[winogrande]:
<sentence>Terrorism was a concern in the countryside, but hardly a problem in the city, as the _ had much peace among people.</sentence>
<option1>countryside</option1>
<option2>city</option2>","2"
"587","[winogrande]:
<sentence>Terrorism was a concern in the countryside, but hardly a problem in the city, as the _ had much conflict among people.</sentence>
<option1>countryside</option1>
<option2>city</option2>","1"
"588","[winogrande]:
<sentence>Jason was bald, but Hunter had a full head of hair, so _ had no need to buy hair gel.</sentence>
<option1>Jason</option1>
<option2>Hunter</option2>","1"
"589","[winogrande]:
<sentence>Jason was bald, but Hunter had a full head of hair, so _ needed to buy hair gel.</sentence>
<option1>Jason</option1>
<option2>Hunter</option2>","2"
"590","[winogrande]:
<sentence>The hair didn't work in a bun, but looked great in a ponytail.  The _ was ugly.</sentence>
<option1>bun</option1>
<option2>ponytail</option2>","1"
"591","[winogrande]:
<sentence>The hair didn't work in a bun, but looked great in a ponytail.  The _ was cute.</sentence>
<option1>bun</option1>
<option2>ponytail</option2>","2"
"592","[winogrande]:
<sentence>it will take them the whole of tomorrow to sort the short sticks, the long ones lasted a few hours only, the _ ones are visible.</sentence>
<option1>long</option1>
<option2>short</option2>","1"
"593","[winogrande]:
<sentence>it will take them the whole of tomorrow to sort the short sticks, the long ones lasted a few hours only, the _ ones are imperceptible .</sentence>
<option1>long</option1>
<option2>short</option2>","2"
"594","[winogrande]:
<sentence>The clouds evoked great fear in the people, while the clear skies calmed them, because the _ were so foreboding.</sentence>
<option1>clouds</option1>
<option2>skies</option2>","1"
"595","[winogrande]:
<sentence>The clouds evoked great fear in the people, while the clear skies calmed them, because the _ were so comforting.</sentence>
<option1>clouds</option1>
<option2>skies</option2>","2"
"596","[winogrande]:
<sentence>The disease was very contagious. His clothes and homes had to be burned. The _ were ragged.</sentence>
<option1>homes</option1>
<option2>clothes</option2>","2"
"597","[winogrande]:
<sentence>The disease was very contagious. His clothes and homes had to be burned. The _ were huge.</sentence>
<option1>homes</option1>
<option2>clothes</option2>","1"
"598","[winogrande]:
<sentence>Dina fed her children yogurt instead of ice cream because she thought that the _ was healthy.</sentence>
<option1>yogurt</option1>
<option2>ice cream</option2>","1"
"599","[winogrande]:
<sentence>Dina fed her children yogurt instead of ice cream because she thought that the _ was unhealthy.</sentence>
<option1>yogurt</option1>
<option2>ice cream</option2>","2"
"600","[winogrande]:
<sentence>Heather bought a doll for her daughters cradle the doll did not fit, the _ was too small.</sentence>
<option1>cradle</option1>
<option2>doll</option2>","1"
"601","[winogrande]:
<sentence>Heather bought a doll for her daughters cradle the doll did not fit, the _ was too big.</sentence>
<option1>cradle</option1>
<option2>doll</option2>","2"
"602","[winogrande]:
<sentence>They need to update their kitchen cabinets after buying more dishes because the _ are excessive.</sentence>
<option1>cabinets</option1>
<option2>dishes</option2>","2"
"603","[winogrande]:
<sentence>They need to update their kitchen cabinets after buying more dishes because the _ are small.</sentence>
<option1>cabinets</option1>
<option2>dishes</option2>","1"
"604","[winogrande]:
<sentence>Because Robert was experiencing hair loss and Brian was not, _ was jealous of his hair.</sentence>
<option1>Robert</option1>
<option2>Brian</option2>","1"
"605","[winogrande]:
<sentence>Even though Robert was experiencing hair loss and Brian was not, _ was jealous of his hair.</sentence>
<option1>Robert</option1>
<option2>Brian</option2>","2"
