"index","inputs","targets"
"1659","[winogrande]:
<sentence>The cat was more fond of Kayla than Laura because _ frequently gave the cat spoiled milk.</sentence>
<option1>Kayla</option1>
<option2>Laura</option2>","2"
"1660","[winogrande]:
<sentence>James is scared of the bird's beak but has nothing to worry about with the claw. The _ is blunt.</sentence>
<option1>beak</option1>
<option2>claw</option2>","2"
"1661","[winogrande]:
<sentence>James is scared of the bird's beak but has nothing to worry about with the claw. The _ is sharp.</sentence>
<option1>beak</option1>
<option2>claw</option2>","1"
"1662","[winogrande]:
<sentence>The psychic medium's house spooked Randy with all the statues of angels while Joseph smiled quietly at them, because angels reminded _ of ghosts.</sentence>
<option1>Randy</option1>
<option2>Joseph</option2>","1"
"1663","[winogrande]:
<sentence>The psychic medium's house spooked Randy with all the statues of angels while Joseph smiled quietly at them, because angels reminded _ of sleeping babies.</sentence>
<option1>Randy</option1>
<option2>Joseph</option2>","2"
"1664","[winogrande]:
<sentence>Laura's mouth is filled with cavities, but Felicia has none. This is due to _ hating candy.</sentence>
<option1>Laura</option1>
<option2>Felicia</option2>","2"
"1665","[winogrande]:
<sentence>Laura's mouth is filled with cavities, but Felicia has none. This is due to _ loving candy.</sentence>
<option1>Laura</option1>
<option2>Felicia</option2>","1"
"1666","[winogrande]:
<sentence>Christopher helped Randy to obtain a federal employer identification number because _ has more experience in that area.</sentence>
<option1>Christopher</option1>
<option2>Randy</option2>","1"
"1667","[winogrande]:
<sentence>Christopher helped Randy to obtain a federal employer identification number because _ is a novice in that area.</sentence>
<option1>Christopher</option1>
<option2>Randy</option2>","2"
"1668","[winogrande]:
<sentence>I asked Patricia to buy the present but didn't ask Jessica, I think _ has a good taste.</sentence>
<option1>Patricia</option1>
<option2>Jessica</option2>","1"
"1669","[winogrande]:
<sentence>I asked Patricia to buy the present but didn't ask Jessica, I think _ has an odd taste.</sentence>
<option1>Patricia</option1>
<option2>Jessica</option2>","2"
"1670","[winogrande]:
<sentence>The manager asked Jennifer but not Emily to write the daily specials because _ had good handwriting.</sentence>
<option1>Jennifer</option1>
<option2>Emily</option2>","1"
"1671","[winogrande]:
<sentence>The manager asked Jennifer but not Emily to write the daily specials because _ had poor handwriting.</sentence>
<option1>Jennifer</option1>
<option2>Emily</option2>","2"
"1672","[winogrande]:
<sentence>James finished the book during his flight home and he loved it. The _ is a short one.</sentence>
<option1>flight</option1>
<option2>book</option2>","2"
"1673","[winogrande]:
<sentence>James finished the book during his flight home and he loved it. The _ is a long one.</sentence>
<option1>flight</option1>
<option2>book</option2>","1"
"1674","[winogrande]:
<sentence>Nick wanted to stay home Friday night while Leslie wanted to go dancing because _ felt very tired.</sentence>
<option1>Nick</option1>
<option2>Leslie</option2>","1"
"1675","[winogrande]:
<sentence>Nick wanted to stay home Friday night while Leslie wanted to go dancing because _ felt very energetic.</sentence>
<option1>Nick</option1>
<option2>Leslie</option2>","2"
"1676","[winogrande]:
<sentence>Monica was a professional wrestler but Cynthia was not because _ was negligent about going to the gym.</sentence>
<option1>Monica</option1>
<option2>Cynthia</option2>","2"
"1677","[winogrande]:
<sentence>Monica was a professional wrestler but Cynthia was not because _ was disciplined about going to the gym.</sentence>
<option1>Monica</option1>
<option2>Cynthia</option2>","1"
"1678","[winogrande]:
<sentence>Dennis loved to go dancing for fun but Donald did not. _ went to the club on Saturday night.</sentence>
<option1>Dennis</option1>
<option2>Donald</option2>","1"
"1679","[winogrande]:
<sentence>Dennis loved to go dancing for fun but Donald did not. _ went to the movies on Saturday night.</sentence>
<option1>Dennis</option1>
<option2>Donald</option2>","2"
"1680","[winogrande]:
<sentence>Benjamin was always ahead of Samuel, as _ walked with the walk turning into a slight run.</sentence>
<option1>Benjamin</option1>
<option2>Samuel</option2>","1"
"1681","[winogrande]:
<sentence>Benjamin was always in back of Samuel, as _ walked with the walk turning into a slight run.</sentence>
<option1>Benjamin</option1>
<option2>Samuel</option2>","2"
"1682","[winogrande]:
<sentence>Evan moved bullets from the gun to the box for ammo until the _ was full.</sentence>
<option1>box</option1>
<option2>gun</option2>","1"
"1683","[winogrande]:
<sentence>Evan moved bullets from the gun to the box for ammo until the _ was empty.</sentence>
<option1>box</option1>
<option2>gun</option2>","2"
"1684","[winogrande]:
<sentence>Eric asked Ryan to accept their job application, as _ had shown a strong interest in it in the past.</sentence>
<option1>Eric</option1>
<option2>Ryan</option2>","1"
"1685","[winogrande]:
<sentence>Eric asked Ryan to accept their job offer, as _ had shown a strong interest in it in the past.</sentence>
<option1>Eric</option1>
<option2>Ryan</option2>","2"
"1686","[winogrande]:
<sentence>Angela wanted to write a letter to her teacher but sent him a postcard instead because the _ would've been more captivating.</sentence>
<option1>letter</option1>
<option2>postcard</option2>","2"
"1687","[winogrande]:
<sentence>Angela wanted to write a letter to her teacher but sent him a postcard instead because the _ would've been inappropriate.</sentence>
<option1>letter</option1>
<option2>postcard</option2>","1"
"1688","[winogrande]:
<sentence>Lindsey saved a lot for retirement, while Natalie did not save at all. _ missed out on a lot of fun activities while growing up.</sentence>
<option1>Lindsey</option1>
<option2>Natalie</option2>","1"
"1689","[winogrande]:
<sentence>Lindsey saved a lot for retirement, while Natalie did not save at all. _ participated in a lot of fun activities while growing up.</sentence>
<option1>Lindsey</option1>
<option2>Natalie</option2>","2"
"1690","[winogrande]:
<sentence>Emily wanted to pretend to be rich so he went to Sarah 's house and borrowed his wardrobe because _ dressed rich typically.</sentence>
<option1>Emily</option1>
<option2>Sarah</option2>","2"
"1691","[winogrande]:
<sentence>Emily wanted to pretend to be rich so he went to Sarah 's house and borrowed his wardrobe because _ dressed poor typically.</sentence>
<option1>Emily</option1>
<option2>Sarah</option2>","1"
"1692","[winogrande]:
<sentence>At art class in school, Craig asked William for glue because the glue _ had was full.</sentence>
<option1>Craig</option1>
<option2>William</option2>","2"
"1693","[winogrande]:
<sentence>At art class in school, Craig asked William for glue because the glue _ had was empty.</sentence>
<option1>Craig</option1>
<option2>William</option2>","1"
"1694","[winogrande]:
<sentence>Cynthia skipped breakfast but Angela ate a large morning meal, so _ was starving by lunchtime.</sentence>
<option1>Cynthia</option1>
<option2>Angela</option2>","1"
"1695","[winogrande]:
<sentence>Cynthia skipped breakfast but Angela ate a large morning meal, so _ was still full by lunchtime.</sentence>
<option1>Cynthia</option1>
<option2>Angela</option2>","2"
"1696","[winogrande]:
<sentence>The girl bought the energy shake from the market to suppress her appetite, however the _ prospered.</sentence>
<option1>shake</option1>
<option2>market</option2>","2"
"1697","[winogrande]:
<sentence>The girl bought the energy shake from the market to suppress her appetite, however the _ fell flat.</sentence>
<option1>shake</option1>
<option2>market</option2>","1"
"1698","[winogrande]:
<sentence>Lindsey asks for Megan's advice on how to politely say no to a man who asked her out, because _ doesn't want to hurt his feelings.</sentence>
<option1>Lindsey</option1>
<option2>Megan</option2>","1"
"1699","[winogrande]:
<sentence>Lindsey asks for Megan's advice on how to politely say no to a man who asked her out, because _ know a lot about feelings.</sentence>
<option1>Lindsey</option1>
<option2>Megan</option2>","2"
"1700","[winogrande]:
<sentence>My trainer advised that both freelancing and employment are great but the _ is more secure.</sentence>
<option1>employment</option1>
<option2>freelancing</option2>","1"
"1701","[winogrande]:
<sentence>My trainer advised that both freelancing and employment are great but the _ is more insecure.</sentence>
<option1>employment</option1>
<option2>freelancing</option2>","2"
"1702","[winogrande]:
<sentence>Emily cornered Carrie in the school corridor to learn more about beauty products because _ was always popular.</sentence>
<option1>Emily</option1>
<option2>Carrie</option2>","2"
"1703","[winogrande]:
<sentence>Emily cornered Carrie in the school corridor to learn more about beauty products because _ felt she is ugly.</sentence>
<option1>Emily</option1>
<option2>Carrie</option2>","1"
"1704","[winogrande]:
<sentence>Samantha tries to avoid being late for work unlike Emily. _ gets up 15 minutes before they have to leave.</sentence>
<option1>Samantha</option1>
<option2>Emily</option2>","2"
"1705","[winogrande]:
<sentence>Samantha tries to avoid being late for work unlike Emily. _ gets up an hour before they have to leave.</sentence>
<option1>Samantha</option1>
<option2>Emily</option2>","1"
"1706","[winogrande]:
<sentence>Sarah was afraid of the moon, so Christine wrote her a story about how the moon is helpful. _ was no longer afraid of the moon after reading it.</sentence>
<option1>Sarah</option1>
<option2>Christine</option2>","1"
"1707","[winogrande]:
<sentence>Sarah was afraid of the moon, so Christine wrote her a story about how the moon is helpful. _ hoped she wouldn't be afraid of the moon after reading it.</sentence>
<option1>Sarah</option1>
<option2>Christine</option2>","2"
"1708","[winogrande]:
<sentence>The swelling under Jennifer's eye was a lot worse than Angela's, because _ got hit harder.</sentence>
<option1>Jennifer</option1>
<option2>Angela</option2>","1"
"1709","[winogrande]:
<sentence>The swelling under Jennifer's eye was a lot worse than Angela's, because _ got hit softer.</sentence>
<option1>Jennifer</option1>
<option2>Angela</option2>","2"
"1710","[winogrande]:
<sentence>Natalie asked Elena to place the book on the top shelf since _ was too short to reach.</sentence>
<option1>Natalie</option1>
<option2>Elena</option2>","1"
"1711","[winogrande]:
<sentence>Natalie asked Elena to place the book on the top shelf since _ was tall enough to reach.</sentence>
<option1>Natalie</option1>
<option2>Elena</option2>","2"
"1712","[winogrande]:
<sentence>Kayla was the owner of a small business but Samantha was not so _ was able to apply for a job at the business.</sentence>
<option1>Kayla</option1>
<option2>Samantha</option2>","2"
"1713","[winogrande]:
<sentence>Kayla was the owner of a small business but Samantha was not so _ was able to hire for a job at the business.</sentence>
<option1>Kayla</option1>
<option2>Samantha</option2>","1"
"1714","[winogrande]:
<sentence>Betty went to the clinic for a checkup unlike Natalie because _ hates seeing the doctors for advice.</sentence>
<option1>Betty</option1>
<option2>Natalie</option2>","2"
"1715","[winogrande]:
<sentence>Betty went to the clinic for a checkup unlike Natalie because _ loves seeing the doctors for advice.</sentence>
<option1>Betty</option1>
<option2>Natalie</option2>","1"
